date,code,name,weight,strategy_weight,position_scale
2026-04-02,512890.SH,红利低波,0.5,0.5,1.0
2026-04-03,162411.SZ,华宝油气,0.5,0.5,1.0
2026-04-03,512890.SH,红利低波,0.5,0.5,1.0
2026-04-07,162411.SZ,华宝油气,0.25,0.5,0.5
2026-04-07,512890.SH,红利低波,0.25,0.5,0.5
2026-04-08,162411.SZ,华宝油气,1.0,1.0,1.0
2026-04-09,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-09,513100.SH,纳指,0.5,0.5,1.0
2026-04-10,513100.SH,纳指,0.25,0.5,0.5
2026-04-10,159949.SZ,创业板50,0.25,0.5,0.5
2026-04-13,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-13,513100.SH,纳指,0.5,0.5,1.0
2026-04-14,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-14,520830.SH,沙特,0.5,0.5,1.0
2026-04-15,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-15,520830.SH,沙特,0.5,0.5,1.0
2026-04-16,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-16,520830.SH,沙特,0.5,0.5,1.0
2026-04-17,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-17,520830.SH,沙特,0.5,0.5,1.0
2026-04-20,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-20,520830.SH,沙特,0.5,0.5,1.0
2026-04-21,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-21,513100.SH,纳指,0.5,0.5,1.0
2026-04-22,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-22,513100.SH,纳指,0.5,0.5,1.0
2026-04-23,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-23,513100.SH,纳指,0.5,0.5,1.0
2026-04-24,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-24,513100.SH,纳指,0.5,0.5,1.0
2026-04-27,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-27,513100.SH,纳指,0.5,0.5,1.0
2026-04-28,513100.SH,纳指,0.5,0.5,1.0
2026-04-28,159949.SZ,创业板50,0.5,0.5,1.0
2026-04-29,513100.SH,纳指,0.5,0.5,1.0
2026-04-29,588000.SH,科创50,0.5,0.5,1.0
2026-04-30,588000.SH,科创50,0.5,0.5,1.0
2026-04-30,513100.SH,纳指,0.5,0.5,1.0
2026-05-06,588000.SH,科创50,0.5,0.5,1.0
2026-05-06,513100.SH,纳指,0.5,0.5,1.0
2026-05-07,588000.SH,科创50,0.5,0.5,1.0
2026-05-07,513100.SH,纳指,0.5,0.5,1.0
2026-05-08,588000.SH,科创50,0.5,0.5,1.0
2026-05-08,513100.SH,纳指,0.5,0.5,1.0
2026-05-11,588000.SH,科创50,0.5,0.5,1.0
2026-05-11,513100.SH,纳指,0.5,0.5,1.0
2026-05-12,588000.SH,科创50,0.5,0.5,1.0
2026-05-12,513100.SH,纳指,0.5,0.5,1.0
2026-05-13,588000.SH,科创50,0.5,0.5,1.0
2026-05-13,513100.SH,纳指,0.5,0.5,1.0
2026-05-14,588000.SH,科创50,0.5,0.5,1.0
2026-05-14,513100.SH,纳指,0.5,0.5,1.0
2026-05-15,588000.SH,科创50,0.5,0.5,1.0
2026-05-15,513100.SH,纳指,0.5,0.5,1.0
2026-05-18,588000.SH,科创50,0.5,0.5,1.0
2026-05-18,513100.SH,纳指,0.5,0.5,1.0
2026-05-19,588000.SH,科创50,0.5,0.5,1.0
2026-05-19,159949.SZ,创业板50,0.5,0.5,1.0
2026-05-20,588000.SH,科创50,0.5,0.5,1.0
2026-05-20,159949.SZ,创业板50,0.5,0.5,1.0
2026-05-21,588000.SH,科创50,0.5,0.5,1.0
2026-05-21,159949.SZ,创业板50,0.5,0.5,1.0
2026-05-22,588000.SH,科创50,0.5,0.5,1.0
2026-05-22,513100.SH,纳指,0.5,0.5,1.0
2026-05-25,588000.SH,科创50,0.5,0.5,1.0
2026-05-25,513100.SH,纳指,0.5,0.5,1.0
2026-05-26,588000.SH,科创50,0.5,0.5,1.0
2026-05-26,513100.SH,纳指,0.5,0.5,1.0
2026-05-27,588000.SH,科创50,0.5,0.5,1.0
2026-05-27,513100.SH,纳指,0.5,0.5,1.0
2026-05-28,588000.SH,科创50,0.5,0.5,1.0
2026-05-28,513100.SH,纳指,0.5,0.5,1.0
2026-05-29,588000.SH,科创50,0.5,0.5,1.0
2026-05-29,513100.SH,纳指,0.5,0.5,1.0
2026-06-01,588000.SH,科创50,0.5,0.5,1.0
2026-06-01,513100.SH,纳指,0.5,0.5,1.0
2026-06-02,513100.SH,纳指,0.5,0.5,1.0
2026-06-02,513520.SH,日经225,0.5,0.5,1.0
2026-06-03,513100.SH,纳指,0.5,0.5,1.0
2026-06-03,513520.SH,日经225,0.5,0.5,1.0
2026-06-04,513100.SH,纳指,0.5,0.5,1.0
2026-06-04,513520.SH,日经225,0.5,0.5,1.0
2026-06-05,513100.SH,纳指,0.5,0.5,1.0
2026-06-05,513520.SH,日经225,0.5,0.5,1.0
2026-06-08,513100.SH,纳指,0.5,0.5,1.0
2026-06-08,513520.SH,日经225,0.5,0.5,1.0
2026-06-09,513520.SH,日经225,0.25,0.5,0.5
2026-06-09,513100.SH,纳指,0.25,0.5,0.5
2026-06-10,513520.SH,日经225,0.5,0.5,1.0
2026-06-10,513100.SH,纳指,0.5,0.5,1.0
2026-06-11,513520.SH,日经225,0.25,0.5,0.5
2026-06-11,513100.SH,纳指,0.25,0.5,0.5
2026-06-12,513520.SH,日经225,0.25,0.5,0.5
2026-06-12,513100.SH,纳指,0.25,0.5,0.5
2026-06-15,513520.SH,日经225,0.25,0.5,0.5
2026-06-15,513100.SH,纳指,0.25,0.5,0.5
2026-06-16,513520.SH,日经225,0.5,0.5,1.0
2026-06-16,513100.SH,纳指,0.5,0.5,1.0
2026-06-17,513520.SH,日经225,0.5,0.5,1.0
2026-06-17,513100.SH,纳指,0.5,0.5,1.0
2026-06-18,513520.SH,日经225,0.5,0.5,1.0
2026-06-18,513100.SH,纳指,0.5,0.5,1.0
2026-06-22,513520.SH,日经225,0.5,0.5,1.0
2026-06-22,513100.SH,纳指,0.5,0.5,1.0
2026-06-23,513520.SH,日经225,0.5,0.5,1.0
2026-06-23,588000.SH,科创50,0.5,0.5,1.0
2026-06-24,513520.SH,日经225,0.5,0.5,1.0
2026-06-24,588000.SH,科创50,0.5,0.5,1.0
2026-06-25,513520.SH,日经225,0.5,0.5,1.0
2026-06-25,588000.SH,科创50,0.5,0.5,1.0
2026-06-26,513520.SH,日经225,0.5,0.5,1.0
2026-06-26,588000.SH,科创50,0.5,0.5,1.0
2026-06-29,513520.SH,日经225,0.5,0.5,1.0
2026-06-29,588000.SH,科创50,0.5,0.5,1.0
2026-06-30,513520.SH,日经225,0.5,0.5,1.0
2026-06-30,588000.SH,科创50,0.5,0.5,1.0
2026-07-01,513520.SH,日经225,0.5,0.5,1.0
2026-07-01,159949.SZ,创业板50,0.5,0.5,1.0
2026-07-02,513520.SH,日经225,0.5,0.5,1.0
2026-07-02,159949.SZ,创业板50,0.5,0.5,1.0
2026-07-03,513520.SH,日经225,0.25,0.5,0.5
2026-07-03,588000.SH,科创50,0.25,0.5,0.5
2026-07-06,513520.SH,日经225,0.5,0.5,1.0
2026-07-06,588000.SH,科创50,0.5,0.5,1.0
2026-07-07,588000.SH,科创50,0.5,0.5,1.0
2026-07-07,513520.SH,日经225,0.5,0.5,1.0
